decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1997,starship troopers,call,communication,"A year at Harvard and you'll  see this ""Federal Service"" is just menial training for inferior people so they can call themselves ""citizens"" and take airs for the rest of their lives.",0.6208791208791209,communication
1990,1997,starship troopers,call,communication,"Gillespie, put in call for retrieval. We're off this rock. Gillespie, do you read me ?",0.20930232558139536,communication
1990,1997,starship troopers,call,communication,"At 0821 we received a distress call from Planet P, priority code, requesting reinforcement...",0.3333333333333333,communication
1990,1997,starship troopers,call,communication,"Seeing as how we're about all that's left of  1st Brigade, you'd have to call that an improvement.  You top kick ?",0.6403508771929824,communication
1990,1997,starship troopers,radio,communication,"Rico, you're acting Sergeant now. My last Sergeant lost the com pack. Put together a search team and find the radio shack. We need retrieval.",0.7801418439716312,communication
1970,1979,star trek: the motion picture,data,computational,Our data is being prepared.,0.14814814814814814,computational
1970,1979,star trek: the motion picture,signal,communication,"It expects a return signal now, ordering it to transmit that information to the Creator.",0.22727272727272727,communication
1970,1979,star trek: the motion picture,data,computational,To learn all that is learnable; to deliver all collected data to the Creator on the third planet. That is the programming.,0.4672131147540984,computational
1970,1979,star trek: the motion picture,machine,computational,A machine...! Then it had to be programmed. By <U>whom</U>...?,0.03225806451612903,computational
1970,1979,star trek: the motion picture,data,computational,"When my examination is complete, the carbon units will be reduced to data patterns.",0.8313253012048193,computational
1970,1979,star trek: the motion picture,data,computational,More data concerning this functioning is necessary before carbon units can be patterned for data storage.,0.047619047619047616,computational
1970,1979,star trek: the motion picture,signal,communication,Mr. Scott... on my next signal.,0.7741935483870968,communication
1970,1979,star trek: the motion picture,signal,communication,"Enterprise, I want that signal again. Transmit!",0.5106382978723404,communication
1970,1979,star trek: the motion picture,signal,communication,"And plug the signal directly into the circuitry at this...  ... point here, Captain. It should pick up even a tricorder playback.",0.10077519379844961,communication
1970,1979,star trek: the motion picture,data,computational,"Capture God! In order to retrieve V'ger's data, the Creator has to physically come here!...",0.46153846153846156,computational
1970,1979,star trek: the motion picture,signal,communication,"The fault is here, sir, not in the transmission.  The antenna leads have been disconnected. V'ger never intended to accept a transmitted signal.",0.9513888888888888,communication
1970,1979,star trek: the motion picture,computer,computational,It's taken control of the computer...!,0.6842105263157895,computational
1970,1979,star trek: the motion picture,computer,computational,<U>Computer off</U>!,0.15,computational
1970,1979,star trek: the motion picture,machine,computational,Then V'ger believes the Creator to be a <U>machine</U> too.,0.7288135593220338,computational
1970,1979,star trek: the motion picture,computer,computational,We could have cut it off at the main computer...,0.7708333333333334,computational
1970,1979,star trek: the motion picture,signal,communication,"Starfleet, boost your matter gain; we need more signal!",0.8727272727272727,communication
1970,1979,star trek: the motion picture,machine,computational,There's no way to know. V'ger expected it to be a machine -- some single entity.  All of us here may be reduced into patterns...,0.390625,computational
1970,1979,star trek: the motion picture,device,computational,"Captain, the orbital device will      not be triggered for twenty-two       minutes...",0.2441860465116279,computational
1970,1979,star trek: the motion picture,machine,computational,Were you right? Spock? V'ger is a living machine...?,0.7884615384615384,computational
1970,1979,star trek: the motion picture,data,computational,"If this is their ship's data banks, where is the crew? Or is their entire ship automated?",0.2696629213483146,computational
1970,1979,star trek: the motion picture,data,computational,New crystals: they must contain the most recent data obtained --,0.75,computational
1970,1979,star trek: the motion picture,data,computational,"And these 'sensor-swarms' collect that data, carry it here.",0.6610169491525424,computational
1970,1979,star trek: the motion picture,signal,communication,"<U>Urgent</U> signal from Starfleet, Captain!  <U>All</U> Earth defense systems have gone dead.",0.14736842105263157,communication
2000,2000,state and main,call,communication,Wai...It's so serious you couldn't call to tell me you'd be...what...?  What did you say...?,0.3804347826086957,communication
2000,2000,state and main,call,communication,"Oh.  What were you doing, then, that's so important that you shouldn't call your fian...",0.8068181818181818,communication
2000,2000,state and main,call,communication,"Well, I <u>know</u>, because they <u>told</u> me you were with that writer from the, you see, this is what I mean, the whole <u>town</u> has been warped by the, by, by the presence of the movie company, they holler, and we jump, you have a <u>date</u>, they call, you're doing business nine o'clock at night.  It isn't...",0.8037383177570093,communication
2000,2000,state and main,call,communication,"That's what they call an events cluster. Some guy, nobby orders a Manhattan, fifteen, twenty years, allasudden, three times inna night.",0.1259259259259259,communication
2000,2000,state and main,phone,communication,Get him on the phone.,0.7142857142857143,communication
2000,2000,state and main,call,communication,"We're very upset with her.  Get someone to <u>double for her</u>, her tits, the tits scene, call L.A.  I want to see some <u>pictures</u> of the women's <u>tits</u>.  Of their <u>tits</u>.",0.48936170212765956,communication
2000,2000,state and main,phone,communication,"Get Mitch Cohn on the phone in New York, tell him she's breaking her contract and we're very up...",0.22448979591836735,communication
2000,2000,state and main,call,communication,"Wait a sec, Marty.  Call us back.  Two minutes.",0.425531914893617,communication
2000,2000,state and main,phone,communication,"Grace, get on the other phone, call that girl: well, call her, and have whatsername send up some <u>nosh</u>...what do you like to drink...?",0.17142857142857143,communication
2000,2000,state and main,call,communication,"Grace, get on the other phone, call that girl: well, call her, and have whatsername send up some <u>nosh</u>...what do you like to drink...?",0.17142857142857143,communication
2000,2000,state and main,call,communication,"Well, you call him, and call me back, but this is it, pal, you <u>fuck</u> with me, and I'm going to tear out your heart and piss on your lungs through the hole in your <u>chest</u>.   And the best to Marion...  Where have <u>you</u> been?",0.04184100418410042,communication
2000,2000,state and main,screen,computational,"Her tits!  Her tits!  How, that she signed IN HER CONTRACT, we hired her 'cause of ten years at the Actors Studio? The way she played <u>Medea</u>?...Her last two pictures laid there on the screen like my first <u>wife</u>...",0.8444444444444444,computational
2000,2000,state and main,computer,computational,I CAN'T PUT A COMPUTER IN A MOVIE SHOT IN 1895...you wanna tell me how I'm gonna' do that?,0.15555555555555556,computational
2000,2000,state and main,computer,computational,"IT'S A COMPUTER COMANY...IT'S A COMPUTER COMPANY, <u>BAZOOMER</u>-<u>COM</u>?",0.09090909090909091,computational
2000,2000,state and main,call,communication,"Well, these things happen.  <u>Purpose</u> of my call, my wife wanted to know what brand of <u>cigarettes</u> Mr. Barrenger smokes, so she could lay some out tonight...we got the list of his dietary <u>requirements</u>...",0.22171945701357465,communication
2000,2000,state and main,screen,computational,"Waal, what was the per-screen average...?",0.5609756097560976,computational
1990,1998,stepmom,call,communication,"I call him a fartface or a pervert, or something equally lame.",0.03225806451612903,communication
1990,1998,stepmom,call,communication,"Annabelle, daddy and I will always be there. That's one time always is always.  You can call him after dinner but...",0.7586206896551724,communication
1990,1998,stepmom,call,communication,I'm gonna call him.,0.5263157894736842,communication
1990,1998,stepmom,call,communication,"A <u>suitable</u> boy, will be at <u>this</u> flagpole, <u>on</u> Monday, with a <u>very</u> expensive bike, and he will be a stone FOX if I have to call an <u>escort</u> service!",0.8324022346368715,communication
1990,1998,stepmom,phone,communication,Annabelle pick up the phone.,0.7857142857142857,communication
1990,1998,stepmom,phone,communication,Annabelle pick up the phone.,0.7857142857142857,communication
1990,1998,stepmom,telephone,communication,&quot;In the great green room there was a telephone and a red balloon...&quot;,0.5384615384615384,communication
1990,1998,stepmom,telephone,communication,&quot;In the great green room there was a telephone and a red balloon...&quot;,0.5384615384615384,communication
1990,1998,stepmom,call,communication,"Mommy, if your real name's Jackie and I call you mommy; and Rachel's real name's Rachel...Then when I see her do I say hi Stepmommy?  And if my name's Ben, how come you don't call me son?",0.21390374331550802,communication
1990,1998,stepmom,phone,communication,I didn't think a phone call was appropriate...,0.3695652173913043,communication
1990,1998,stepmom,call,communication,I didn't think a phone call was appropriate...,0.3695652173913043,communication
1990,1998,stepmom,call,communication,But he hasn't.  He wandered off.  I know it's terrifying.  I can imagine how you felt when that call came -- But it happens.,0.7741935483870968,communication
1990,1998,stepmom,call,communication,I'll call from work.  We can have a conference call.,0.09615384615384616,communication
1990,1998,stepmom,phone,communication,I just want to spend time with them when I'm not rushing or on the phone or tired or...,0.7701149425287356,communication
1990,1998,stepmom,machine,computational,Hey.  At least it's not an editing machine.,0.813953488372093,computational
1990,1998,stepmom,machine,computational,"She's been talking about this little editing machine, it's only...",0.6818181818181818,computational
1990,1998,stepmom,call,communication,What do you call it?  You told her you had doubts.,0.24,communication
1990,1998,stepmom,call,communication,"And it's <u>my</u> call.  I promised them water-skiing, instead o...",0.27941176470588236,communication
2000,2001,storytelling,tv,communication,"TV talk-show host, OK. You were at sidekick eight seconds ago, then TV talk-show host. You'll be a Latin dictator in a bout a minute.",0.0,communication
2000,2001,storytelling,tv,communication,"Be your sidekick, you know, and maybe eventually become a TV talk- show host.",0.7532467532467533,communication
2000,2001,storytelling,television,communication,"Really? Well, all right! Let's take a look at the television and see how we look.",0.6172839506172839,communication
2000,2001,storytelling,screen,computational,"OK, you're right, you're right  You know, we need to screen what we've gotinvite some regular people, just some random off-the- street typesand see what real people think of this.",0.2967032967032967,computational
2000,2001,storytelling,tv,communication,"Well, I mean...I wanna be on TV. Maybe have a talk show or something. Like Conan. Or early Letterman.",0.2871287128712871,communication
2000,2001,storytelling,call,communication,"Listen, Toby, I can't really talk right now. Do you mind if I call you back?",0.8157894736842105,communication
2000,2001,storytelling,tv,communication,"I'm not an idiot, man. I watch TV.",0.9117647058823529,communication
2000,2001,storytelling,tv,communication,It's my Dad's He hides it under some old TV Guides in his closet.,0.6307692307692307,communication
2000,2001,storytelling,tv,communication,"Uh, Scooby, now I understand how you want to be a TV talk-show host and all, like Conan O'Brien, but did you know even he went to college?",0.36231884057971014,communication
2000,2001,storytelling,tv,communication,"I dunno. I'd like to be good at something. It doesn't have to be TV. I mean, it could be movies...Anything. I'd be willing to direct.",0.48872180451127817,communication
2000,2007,stranglehold,tv,communication,"Hey now!  No cussing on TV!  Well in closing I'd like to say that there are two reasons to have that money outside in an hour.  One is my perky co-anchor here, and the second is the lives of tens of thousands of people--people just like you and me!",0.0967741935483871,communication
2000,2007,stranglehold,call,communication,Came over the satellite.  We're keeping the bird clear should they call back.,0.8701298701298701,communication
2000,2007,stranglehold,tv,communication,"Something tells me you don't want to be on TV, friend.",0.7962962962962963,communication
2000,2007,stranglehold,call,communication,How goes the roll call?,0.782608695652174,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Our scientists calculated that the detonation of fifty of our biggest nuclear devices, jacketed in Cobalt-Thorium-G would enshroud the earth in a hundred years of lethal radio- activity from which no human life could escape. In ten months the Earth would be as dead as the Moon.",0.6115107913669064,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Well, it has been explained to me that, if you add a thick Cobalt-Thorium-G jacket to a nuclear device, the radio- activity resulting from such a nuclear explosion will retain its lethal power for a hundred years.",0.5070422535211268,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,device,computational,"Well, it has been explained to me that, if you add a thick Cobalt-Thorium-G jacket to a nuclear device, the radio- activity resulting from such a nuclear explosion will retain its lethal power for a hundred years.",0.5070422535211268,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"Now, Mister Ambassador.  In a very few moments we should have Premier Belch on the phone.  I intend to tell him exactly what has happened.  I merely want you to authenticate certain facts for him.",0.42346938775510207,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,machine,computational,"Ah, but if we were able to untrigger it, that would be defeating its purpose.  All our enemies would have to do, would be to warn us in advance that they were going to violate one of our unalterable triggering conditions. We would bluff, naturally, but in the end we would be insane not to untrigger it. Now we can say: There is no point trying to intimidate us, we don't control the Doomsday Machine.",0.9800498753117207,computational
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,"Operator...How much would the call be station-to-station?...Thirty-five cents cheaper?...I'd still be short twenty cents ...Just a second, operator...  Colonel, shoot the lock off the Coke machine.  There's bound to be enough change in there.",0.12396694214876033,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,machine,computational,"Operator...How much would the call be station-to-station?...Thirty-five cents cheaper?...I'd still be short twenty cents ...Just a second, operator...  Colonel, shoot the lock off the Coke machine.  There's bound to be enough change in there.",0.12396694214876033,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"Okay, Colonel.  But look, there's a pay phone just outside in the hall.  Maybe that works, huh?  Maybe it'll work?  What do you think?",0.29850746268656714,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,telephone,communication,"Now look, I'm picking up this ordinary telephone.  See?...Hello?...Hello?... Nuts, the lines must still be disconnected.  The General had us disconnect...",0.2532467532467532,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"Sure...sure, Colonel.  Now look, I'm picking up the phone...nice and slow.  Right?...Hello? ...Hello?  Hello?...Hello?...Gee, it must be edad. Probably the lines were hit during the fighting.",0.27225130890052357,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,telephone,communication,"Look, Colonel.  You keep me covered, but let me just pick up this red telephone that connects to Air Command headquarters. Okay?...I won't play any tricks on you... Okay?",0.4117647058823529,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"I did that for your own good, fella.  Now I'm not going to pull rank on you.  When this is over, I'll be happy to step outside with you and settle this thing.  Right now my orders are to locate General Ripper and put him on the phone with the President.",0.9011857707509882,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"Well, that's ridiculous.  If the teleprinter and radio links are out of order, just pick up a phone and pay for a call.",0.7899159663865546,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Well, that's ridiculous.  If the teleprinter and radio links are out of order, just pick up a phone and pay for a call.",0.7899159663865546,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,"Well, that's ridiculous.  If the teleprinter and radio links are out of order, just pick up a phone and pay for a call.",0.7899159663865546,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,"Not exactly, sir.  You see, Colonel Puntrich at Air Command HQ received a call from him about twenty minutes ago.  He asked General Ripper if he had issued the Go-code and the attack order, and General Ripper said:  ""Sure, the orders came from me.  They're on their way in, and I advise you to get the rest of Air Command in after them. My boys will give you the best kind of start, and you sure as hell won't stop them now.""  Then he hung up.",0.1670428893905192,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"General Ripper, if I shut down the communi- cations center, there'll be no radio or teleprinter contact with Air Command head- quarters or anyone, for that matter.",0.4601226993865031,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,phone,communication,"Major, that's all I've been told.  Just got it on the red phone.  The base is to be sealed tight.  And I mean tight.",0.5,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Well, sir, I was thinking, if an enemy attack is in progress, how come the radio's still playing music?  It's supposed to go off, and all we should hear are Civil Defense broadcasts.",0.41208791208791207,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"I didn't mean for anyone to play anyone else's radio either, Major.",0.7014925373134329,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Oh, it's not my radio, sir.  I picked it up in the communications center.",0.2191780821917808,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"I see you're playing your radio, Major. Isn't that contrary to my instructions for the personnel of this base?",0.23636363636363636,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,machine,computational,"If I can speak freely, sir -- look, these guys talk big, but frankly, we think they're short of know-how.  You can't just take a bunch of ignorant peasants and expect them to understand a machine like one of our boys, and I don't mean that as an insult, Mister Ambassador.  Hell, we all know what kind of guts your people have.  Why just look how many millions of 'em those Nazis  killed and, hell, they still wouldn't quit.",0.44339622641509435,computational
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,"Knock it off will you, General?  Crudley, find out what's holding up that call!",0.9367088607594937,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,Call them every five miles.,0.0,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,computer,computational,Missile and plane flight path computer showing four greens.,0.5084745762711864,computational
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,radio,communication,"Okay.  Check these points.  Complete radio silence.  To ensure that the enemy can't plant false transmissions and fake orders, the CRM-114 is to be switched into all receiver circuits.  The three code letters of the period are to be set on the alphabet dials of the CRM-114, which will in turn block any transmissions other than those preceded by the code letters. You got it?",0.09840425531914894,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,call,communication,Why should they call us back?,0.5517241379310345,communication
1960,1964,dr. strangelove or: how i learned to stop worrying and love the bomb,machine,computational,"When they emerge, a good deal of present real estate and machine tools will still be recoverable, if they are moth-balled in advance.  I would guess they could then work their way back to our present gross national product within twenty years.",0.2345679012345679,computational
1990,1996,suburbia,tv,communication,"You know, like, like, I would always think, uh, you know, what if I make the wrong move? But maybe there isn't any right move. You know? I mean, look at us. You know, we all dress the same, we all talk the same, we all fuck the same, we all watch the same TV. Nobody's really different, even if they think they're different. ""Oh, boy, look at my tattoo, you know?"" And see, that's what makes me freak. Because I can do anything I want, as long as I don't care about the result.",0.5366876310272537,communication
1990,1996,suburbia,machine,computational,"Yeah, but, when I was walking, I realized that he's stuck in that limo all the time. He's stuck with his interviews, he's stuck with his autograph, he has to do whatever his manager tells him to do, you know? He's not free. He's just part of the machine, and if you think about it, freedom's all that there really is.",0.7760252365930599,computational
1990,1996,suburbia,call,communication,"Hey, call the cops! Call 'em, call 'em right now, man. Maybe my cousin Jerry will show up. He'll definitely take your word over mine. You can tell him about the trespassing. I'll tell him about how you sell beer to minors.",0.02252252252252252,communication
1990,1996,suburbia,tv,communication,"So you came by to see how the other half lives, huh? Well, here we are, What do you think? Pretty fucking pathetic huh? Kind of like one of those documentaries on educational TV?",0.9831460674157303,communication
1990,1996,suburbia,radio,communication,He says we got to be at the radio station at seven a.m. Can you handle that?,0.3684210526315789,communication
1990,1996,suburbia,call,communication,"Well, then, there now, why don't you go inside and call the cops and I'll come in there and blow your fucking brains out.",0.4214876033057851,communication
1990,1996,suburbia,call,communication,"You know, and what are you doing here in the first place, man? He's just gonna call the cops again.",0.797979797979798,communication
1990,1996,suburbia,call,communication,"Yeah, of course they let me out. Chickenshits. I gotta pay some class C misdemeanor ticket. So did I call it or did I call it? She spent the night, didn't she? Hm? Oh, that sucks for you, pal. Oh, shit.",0.5,communication
1990,1996,suburbia,call,communication,"Fuck you! You know, I'll call the police.",0.6097560975609756,communication
1990,1996,suburbia,call,communication,"You know, why do you call me names? You know, I never hurt you. I'm only working here.",0.2441860465116279,communication
1990,1996,suburbia,call,communication,"No. No, you see, I don't have to call my wife.",0.717391304347826,communication
1990,1996,suburbia,call,communication,"Well, you gotta call your wife then, you know, 'cause she kind of handles these heavy matters anyway, right?",0.14814814814814814,communication
1990,1996,suburbia,call,communication,"Why should I call the police, huh? They don't so any good.",0.22413793103448276,communication
1990,1996,suburbia,call,communication,"Well, just, you know, have 'em call me. Y-you know where to find me, right?",0.41333333333333333,communication
2000,2001,sugar & spice,machine,computational,Ah!  I almost forgot gas for the baby machine.  I'll grab your Snickers and get a place in line.,0.3958333333333333,computational
2000,2001,sugar & spice,machine,computational,But we agreed your job is running the baby machine...,0.8113207547169812,computational
2000,2001,sugar & spice,call,communication,Just call me later.  I gotta get some smokes for Grandma.,0.08771929824561403,communication
2000,2001,sugar & spice,phone,communication,"Oh thank Buddha it's you, Kim-Lo, I'm being held against my will, my civil rights have been violated and it took four days to make this one phone call...",0.9150326797385621,communication
2000,2001,sugar & spice,call,communication,"Oh thank Buddha it's you, Kim-Lo, I'm being held against my will, my civil rights have been violated and it took four days to make this one phone call...",0.9150326797385621,communication
1950,1950,sunset blvd.,call,communication,"The greatest.  They call me the Elsa Maxwell of the assistant directors.  Hey, easy on the punch bowl.  Budget only calls for three drinks per extra. Fake the rest.",0.12195121951219512,communication
1950,1950,sunset blvd.,screen,computational,"I almost reported you to the Bureau of Missing Persons.  Fans, you all know Joe Gillis, the well-known screen writer, opium smuggler and Black Dahlia suspect.",0.6518987341772152,computational
1950,1950,sunset blvd.,telephone,communication,"No, no! I haven't heard any of this.  I never got those telephone calls.  I've never been in this house ... Get your things together. Let's get out of here.",0.358974358974359,communication
1950,1950,sunset blvd.,call,communication,Why did she call me?,0.6,communication
1950,1950,sunset blvd.,phone,communication,That was Norma Desmond on the phone?,0.8333333333333334,communication
1950,1950,sunset blvd.,screen,computational,I called your agent.  I called the Screen Writers Guild.  Finally your old apartment gave me some Crestview number.  There was always somebody with an accent growling at me.  You were not there.  You were not to be spoken to.  They never heard of you.,0.1394422310756972,computational
1950,1950,sunset blvd.,phone,communication,"No, Phillip, no.  We must be strong.  You're still wearing the uniform of the Coldstream Guards!  Furthermore, you can have the phone now.",0.927536231884058,communication
1950,1950,sunset blvd.,phone,communication,About that luggage.  Where's the phone?,0.8461538461538461,communication
1950,1950,sunset blvd.,phone,communication,"And if you hadn't been pretty darned interested in that script, he wouldn't have tried to get me on the phone ten times.",0.8666666666666667,communication
1950,1950,sunset blvd.,phone,communication,Then you could have picked up the phone yourself instead of leaving it to one of your assistants.,0.35051546391752575,communication
1950,1950,sunset blvd.,call,communication,I know that trick! He wants to belittle me.  He's trying to get my price down.  I've waited twenty years for this call.  Now Mr. deMille can wait till I'm good and ready.,0.6705882352941176,communication
1950,1950,sunset blvd.,screen,computational,I hate that word.  It is a return. A return to the millions of people who have never forgiven me for deserting the screen.,0.9426229508196722,computational
1950,1950,sunset blvd.,call,communication,Or shall I call my servant?,0.4074074074074074,communication
1950,1950,sunset blvd.,phone,communication,I just found out why all those tele- phone calls.  It is not Miss Desmond they want.  It is the car they want to rent.,0.3135593220338983,communication
1950,1950,sunset blvd.,call,communication,Certainly it's important.  It's important enough for Mr. deMille to call me personally.  The idea of having an assistant call me!,0.5271317829457365,communication
1950,1950,sunset blvd.,telephone,communication,Madame is wanted on the telephone.,0.7058823529411765,communication
1980,1984,supergirl,call,communication,Call me next week. Maybe we can have lunch.,0.0,communication
1980,1984,supergirl,signal,communication,"Oh, yes. Knocking. The pre-entry signal. I forgot.",0.66,communication
1980,1983,superman iii,call,communication,Hey! Y'know what they used to call me in high school?,0.5660377358490566,communication
1980,1983,superman iii,call,communication,Call me.,0.0,communication
1980,1983,superman iii,call,communication,Don't call me a bum! I ain't no bum!,0.16666666666666666,communication
1980,1983,superman iii,screen,computational,"Well, it was one of them little bitty two-inch screen Japanese jobs.",0.6911764705882353,computational
1980,1983,superman iii,television,communication,A television set?,0.11764705882352941,communication
1980,1983,superman iii,computer,computational,They're just . . . floating around out there. The computer knows where.,0.704225352112676,computational
1980,1983,superman iii,machine,computational,"Man, all it got to do is find their weak spot.  You bet on the machine in any fight you name, you gonna win your bet.",0.5384615384615384,computational
1980,1983,superman iii,machine,computational,"Remember, Gus. A machine doesn't want anything except to keep on being a machine. You've got to make sure it can figure out how to beat any opponent.",0.11409395973154363,computational
1980,1983,superman iii,machine,computational,Ain't nobody gonna mess with my machine! I'll...I'll... what will I do?  I'll build in a counter-punch! Anything attacks it gets counter- attacked! And wiped out!,0.19753086419753085,computational
1980,1983,superman iii,machine,computational,But a machine this powerful is going to make powerful enemies. People who will want to destroy it.,0.061224489795918366,computational
1980,1983,superman iii,computer,computational,"I invented it, man. In my head. It's a stone killer-diller get-down get-it-on and twice-on-Sunday super mutha computer.",0.9243697478991597,computational
1980,1983,superman iii,computer,computational,A computer.,0.18181818181818182,computational
1980,1983,superman iii,computer,computational,"Not ""What."" Don't need a genius to figure out ""what."" Need a genius to figure out ""where.""  He says I'm a genius, your don --  Brother! Bubba! Your Bubba!  See, if y'all don't want them to trace it back, you got to punch this in from someplace nobody'd ever think off. Some little rinky- dink operation with a little mickey- mouse computer. ROSS It's got to be someplace you can sneak into.",0.8487179487179487,computational
1980,1983,superman iii,call,communication,That what they call you?,0.625,communication
1980,1983,superman iii,computer,computational,"Suit yourself, Gus.  Say, does your boss use a computer in this operation?",0.6351351351351351,computational
1980,1983,superman iii,call,communication,What she call you?,0.5,communication
1980,1983,superman iii,telephone,communication,"Through the telephone line terminal, that ain't nothin'.",0.21428571428571427,communication
1980,1983,superman iii,call,communication,"Okay, Kent, call your people and tell them the Prodigal Son is coming home. FAVORING CLARK -- Happy now, he turns to leave the office. SHOT LOSES PERRY but we continue to hear his voice, o.s.",0.06282722513089005,communication
1980,1983,superman iii,machine,computational,"It's modern. It's up-to-date. It's state-of-the art.  People, I am in love with this machine.  Go ahead, Mr. White.",0.7391304347826086,computational
1980,1983,superman iii,computer,computational,Couldn't we just get a computer to do this?,0.5348837209302325,computational
1980,1983,superman iii,machine,computational,"It's your genius, pal! You built a machine that can find anybody's weak spot, just like you said.",0.36082474226804123,computational
1980,1983,superman iii,computer,computational,"Well, Webco has a hundred and twelve subsidiaries and every one of them is tied to our central computer system. How about...hmmmm, someplace small...",0.6375838926174496,computational
1980,1983,superman iii,computer,computational,Somehow your twisted little mind should be able to figure out how to tap into the main computer at the Aerospace Center and reach Vulcan.,0.635036496350365,computational
1980,1980,superman ii,machine,computational,"See what happens when I don't have my orange juice?  The human body is only a workable, fairly fragile machine when you treat it with the same respect you'd show to ----  . . . gee . . .",0.553763440860215,computational
1980,1980,superman ii,call,communication,That's why they call 'em terrorists.  Go down to the morgue and dig up anything you can find on past incidents of --,0.13793103448275862,communication
1980,1980,superman ii,radio,communication,Don't you watch television? Don't you listen to the radio?,0.896551724137931,communication
1980,1980,superman ii,television,communication,Don't you watch television? Don't you listen to the radio?,0.896551724137931,communication
1980,1980,superman ii,call,communication,Isn't that what the old Canaveral guys used to call a comet on an East-West trajectory?,0.5402298850574713,communication
1980,1980,superman ii,machine,computational,"Look, they need a machine to fly.",0.5454545454545454,computational
1980,1987,superman iv: the quest for peace,call,communication,You haven't been at work . . . you didn't call the office . . .  you didn't even call me. How could you not call back?,0.3559322033898305,communication
1980,1987,superman iv: the quest for peace,call,communication,"Boys, old Lex has a secret recipe in this dish . . . call it a genetic stew. You help me place it on one of your missiles and I promise you . . . if Superman throws it into the sun, he'll get the biggest surprise of his life. I'll be able to introduce Superman to his first nightmare . . . a Nuclear Man!",0.17434210526315788,communication
1980,1987,superman iv: the quest for peace,device,computational,"You've broken all the laws of man, Luthor. And now you've broken the laws of nature! . . .  I assume you must have hidden a device in one of the missiles I hurled into the sun!",0.7045454545454546,computational
1980,1987,superman iv: the quest for peace,call,communication,"Silly me. How do I ever think I can fool the super guy. You're right, no bomb. I just knew you were too busy with the world peace bit to make a social call.  I confess . . . I tricked you. Hey, you look great!",0.722488038277512,communication
1970,1978,superman,device,computational,"Yes, Mr. Luthor. The XK101 can travel anywhere in the world undetected. It also has a sensory device built into it so that it can detect any obstacle in its path and avoid it. It just goes around it or over it.  The XK101 never quits! It will not stop until it reaches its pre-targeted target!",0.32081911262798635,computational
1970,1978,superman,call,communication,What'd you call him?,0.55,communication
1970,1978,superman,tv,communication,"Oh, not really. I guess I'll just watch a little TV and --  --  unless...would you be interested in dinner?",0.45794392523364486,communication
1970,1978,superman,call,communication,"I was thinkin' what to call him. I was thinkin' I had an uncle who was a fine man, you recall him? The Church Sexton",0.19827586206896552,communication
1970,1978,superman,radio,communication,"In a way  -- oh, it'll be a relief. I'm a wreck. No rest for the wicked, y'know. It wasn't enough, the radio frequencies, then I had to worry about getting to the missile and adjusting the aiming. So that if I could have activated the launch  -- well, Lex Luthor would've hit the spot.  There's a little place on Route 190. Dead on the practice optimum stress point of the San Andreas Fault. It wouldn't mean much to you, Superman, but I call it...target zero.  Pancho's Taco Palace...",0.21237113402061855,communication
